"","time","acceleration","controllerAcceleration","distance","nodeId","relativeSpeed","speed","controller","headway","runNumber"
"1",22.91,-2.55973e-08,-3.87992e-09,-1,0,0,27.7778,3,0.8,0
"2",22.91,-0.00552093,-0.00467542,37.2847,1,-0.0185012,27.7963,3,0.8,0
"3",22.91,-0.0305753,-0.0269368,37.6204,2,-0.101405,27.8977,3,0.8,0
"4",22.91,-0.0797227,-0.0723332,38.5123,3,-0.266625,28.1643,3,0.8,0
"5",22.91,-0.129059,-0.121409,39.9472,4,-0.430223,28.5946,3,0.8,0
"6",22.91,-0.168942,-0.162606,32.5874,5,-0.54996,29.1445,3,0.8,0
"7",22.91,-0.197033,-0.191337,44.4237,6,-0.614748,29.7593,3,0.8,0
"8",22.91,-0.187103,-0.186786,45.905,7,-0.544141,30.3034,3,0.8,0
"9",23.01,-2.14481e-08,-1.5099e-09,-1,0,0,27.7778,3,0.8,0
"10",23.01,-0.00534501,-0.00443286,37.2829,1,-0.0179586,27.7958,3,0.8,0
"11",23.01,-0.0298312,-0.0261115,37.6104,2,-0.0989307,27.8947,3,0.8,0
"12",23.01,-0.0782553,-0.0709396,38.4859,3,-0.26175,28.1564,3,0.8,0
"13",23.01,-0.127617,-0.120285,39.9044,4,-0.425288,28.5817,3,0.8,0
"14",23.01,-0.167637,-0.160999,32.5326,5,-0.545964,29.1277,3,0.8,0
"15",23.01,-0.195958,-0.190341,44.3623,6,-0.611926,29.7396,3,0.8,0
"16",23.01,-0.187014,-0.186559,45.8505,7,-0.54508,30.2847,3,0.8,0
"17",23.11,-1.76602e-08,4.61498e-10,-1,0,0,27.7778,3,0.8,0
"18",23.11,-0.0051579,-0.00419838,37.2811,1,-0.0174343,27.7952,3,0.8,0
"19",23.11,-0.0290709,-0.0252814,37.6006,2,-0.0965137,27.8917,3,0.8,0
"20",23.11,-0.0768519,-0.069864,38.4599,3,-0.256943,28.1487,3,0.8,0
"21",23.11,-0.126092,-0.118389,39.8621,4,-0.420358,28.569,3,0.8,0
"22",23.11,-0.166301,-0.159701,32.4782,5,-0.541952,29.111,3,0.8,0
