"","time","acceleration","controllerAcceleration","distance","nodeId","relativeSpeed","speed","controller","headway","runNumber"
"1",22.91,-2.55973e-08,-3.87992e-09,-1,0,0,27.7778,3,0.8,0
"2",22.91,-0.00552093,-0.00467542,37.2847,1,-0.0185012,27.7963,3,0.8,0
"3",22.91,-0.0305753,-0.0269368,37.6204,2,-0.101405,27.8977,3,0.8,0
"4",22.91,-0.0762543,-0.0707407,39.4699,3,-0.348413,28.2461,3,0.8,0
"5",22.91,-0.0947047,-0.0906789,41.8408,4,-0.408886,28.655,3,0.8,0
"6",22.91,-0.0947725,-0.0923331,43.5145,5,-0.343368,28.9984,3,0.8,0
"7",22.91,-0.0887348,-0.0873523,44.6662,6,-0.275298,29.2737,3,0.8,0
"8",22.91,-0.0777717,-0.0771758,46.4902,7,-0.17855,29.4522,3,0.8,0
"9",23.01,-2.14481e-08,-1.5099e-09,-1,0,0,27.7778,3,0.8,0
"10",23.01,-0.00534501,-0.00443286,37.2829,1,-0.0179586,27.7958,3,0.8,0
"11",23.01,-0.0298312,-0.0261115,37.6104,2,-0.0989307,27.8947,3,0.8,0
"12",23.01,-0.0751492,-0.0696298,39.4353,3,-0.343865,28.2386,3,0.8,0
"13",23.01,-0.0938994,-0.0898507,41.8,4,-0.407025,28.6456,3,0.8,0
"14",23.01,-0.0942831,-0.0918293,43.4801,5,-0.343344,28.9889,3,0.8,0
"15",23.01,-0.0884542,-0.0870348,44.6386,6,-0.27589,29.2648,3,0.8,0
"16",23.01,-0.0776496,-0.07703,46.4723,7,-0.179638,29.4445,3,0.8,0
"17",23.11,-1.76602e-08,4.61498e-10,-1,0,0,27.7778,3,0.8,0
"18",23.11,-0.0051579,-0.00419838,37.2811,1,-0.0174343,27.7952,3,0.8,0
"19",23.11,-0.0290709,-0.0252814,37.6006,2,-0.0965137,27.8917,3,0.8,0
"20",23.11,-0.0740595,-0.0686234,39.4012,3,-0.339352,28.2311,3,0.8,0
"21",23.11,-0.0931008,-0.0890878,41.7594,4,-0.405134,28.6362,3,0.8,0
"22",23.11,-0.0937942,-0.0913206,43.4458,5,-0.343289,28.9795,3,0.8,0
